target_id	length	eff_length	est_counts	tpm
TRINITY_DN38210_c0_g1_i2	584	463.136	7675.82	665.138
TRINITY_DN55481_c0_g1_i1	366	246.949	0	0
TRINITY_DN53953_c0_g1_i1	408	288.21	0	0
TRINITY_DN27668_c0_g1_i9	1083	961.909	0	0
TRINITY_DN27668_c0_g1_i8	1042	920.909	0	0
TRINITY_DN27668_c0_g1_i2	1209	1087.91	0	0
TRINITY_DN27668_c0_g1_i5	1031	909.909	0	0
TRINITY_DN4547_c0_g1_i20	2327	2205.91	0	0
TRINITY_DN4547_c0_g1_i58	1277	1155.91	0	0
TRINITY_DN4547_c0_g1_i42	2316	2194.91	0	0
TRINITY_DN4547_c0_g1_i14	1862	1740.91	0	0
TRINITY_DN4547_c0_g1_i8	2186	2064.91	0	0
TRINITY_DN4547_c0_g1_i45	972	850.909	8	0.377314
TRINITY_DN4547_c0_g1_i6	2011	1889.91	0	0
TRINITY_DN4547_c0_g1_i17	983	861.909	0	0
TRINITY_DN4547_c0_g1_i24	1115	993.909	0	0
TRINITY_DN4547_c0_g1_i9	1120	998.909	0	0
TRINITY_DN4547_c0_g1_i21	2175	2053.91	0	0
TRINITY_DN4547_c0_g1_i27	1274	1152.91	0	0
TRINITY_DN4547_c0_g1_i32	1285	1163.91	0	0
TRINITY_DN4547_c0_g1_i4	1048	926.909	0	0
TRINITY_DN4547_c0_g1_i49	1459	1337.91	0	0
TRINITY_DN2769_c0_g3_i1	2398	2276.91	154.666	2.72611
TRINITY_DN84820_c0_g1_i1	258	146.221	0	0
TRINITY_DN75896_c1_g1_i1	257	145.339	0	0
TRINITY_DN41446_c0_g1_i1	219	113.505	0	0
TRINITY_DN6798_c0_g1_i28	5106	4984.91	0	0
TRINITY_DN6798_c0_g1_i48	5186	5064.91	0	0
TRINITY_DN6798_c0_g1_i58	5529	5407.91	0	0
TRINITY_DN6798_c0_g1_i44	4283	4161.91	8	0.0771425
TRINITY_DN91140_c0_g1_i1	227	120.177	0	0
TRINITY_DN91281_c0_g1_i1	238	129.138	1.00658	0.312817
TRINITY_DN289_c2_g1_i1	1720	1598.91	141.08	3.5411
TRINITY_DN289_c2_g1_i2	1652	1530.91	81360.3	2132.84
TRINITY_DN14369_c0_g1_i7	1246	1124.91	0	0
TRINITY_DN14369_c0_g1_i8	1165	1043.91	0	0
TRINITY_DN14369_c0_g1_i6	1350	1228.91	0	0
TRINITY_DN22542_c13_g1_i1	1681	1559.91	81554.2	2098.18
TRINITY_DN29807_c0_g1_i1	248	137.501	0	0
TRINITY_DN13527_c0_g1_i2	239	129.899	6.29099	1.94362
TRINITY_DN12751_c0_g1_i1	1637	1515.91	0	0
TRINITY_DN12702_c1_g1_i1	1328	1206.91	16	0.532037
TRINITY_DN12746_c0_g1_i3	793	671.961	0	0
TRINITY_DN12746_c0_g1_i1	1271	1149.91	0	0
TRINITY_DN3187_c0_g1_i2	2386	2264.91	0	0
TRINITY_DN61759_c0_g1_i1	262	149.706	0	0
TRINITY_DN8016_c0_g1_i15	1249	1127.91	8	0.284651
TRINITY_DN8016_c0_g1_i12	2563	2441.91	3	0.0493047
TRINITY_DN8079_c0_g1_i4	2091	1969.91	0	0
TRINITY_DN77012_c0_g1_i1	204	101.723	1.03846	0.409702
TRINITY_DN52752_c0_g1_i1	272	158.456	3	0.759816
TRINITY_DN17314_c0_g2_i1	212	107.859	6.78142	2.52324
TRINITY_DN84405_c0_g1_i1	789	667.961	0	0
TRINITY_DN48218_c19_g1_i1	210	106.41	1	0.377148
TRINITY_DN48218_c0_g1_i29	341	222.645	3.97244	0.716046
TRINITY_DN48218_c0_g1_i34	296	180.071	0	0
TRINITY_DN48218_c0_g1_i2	339	220.745	0	0
TRINITY_DN48218_c0_g1_i25	352	233.32	0	0
TRINITY_DN48218_c0_g1_i27	591	470.136	9339.88	797.285
TRINITY_DN48218_c0_g1_i21	357	238.199	0	0
TRINITY_DN48218_c0_g1_i17	702	581.038	0	0
TRINITY_DN48218_c0_g1_i14	339	220.745	0	0
TRINITY_DN48218_c0_g1_i12	274	160.15	1.05066	0.263289
TRINITY_DN48218_c0_g1_i33	702	581.038	0.016274	0.00112405
TRINITY_DN48218_c0_g1_i22	441	320.766	835.217	104.498
TRINITY_DN48218_c0_g1_i7	732	610.961	611.556	40.1716
TRINITY_DN48218_c0_g1_i19	385	265.601	0	0
TRINITY_DN48218_c0_g1_i31	457	336.766	3.53002	0.420674
TRINITY_DN48218_c0_g1_i10	732	610.961	611.556	40.1716
TRINITY_DN48218_c0_g1_i32	591	470.136	0	0
TRINITY_DN48218_c0_g1_i3	331	213.067	1.54457	0.29093
TRINITY_DN91991_c0_g1_i1	230	122.603	0	0
TRINITY_DN9233_c0_g1_i16	6127	6005.91	0	0
TRINITY_DN9233_c0_g1_i20	6272	6150.91	0	0
TRINITY_DN9233_c0_g1_i3	6547	6425.91	0	0
TRINITY_DN98124_c0_g1_i1	363	244.044	22	3.61786
TRINITY_DN73834_c3_g1_i1	203	100.922	0	0
TRINITY_DN55715_c1_g1_i1	233	125.02	1.00437	0.322411
TRINITY_DN13101_c0_g1_i1	1749	1627.91	0	0
TRINITY_DN13101_c0_g1_i6	1735	1613.91	0	0
TRINITY_DN13101_c0_g1_i2	1752	1630.91	0	0
TRINITY_DN13101_c0_g1_i5	1740	1618.91	0	0
TRINITY_DN36882_c2_g1_i1	223	116.755	0	0
TRINITY_DN36882_c0_g1_i1	224	117.632	3.44797	1.17634
TRINITY_DN78466_c1_g1_i1	253	141.784	1.00027	0.283131
TRINITY_DN53076_c11_g1_i1	1129	1007.91	1	0.0398176
TRINITY_DN10621_c0_g1_i1	2473	2351.91	0	0
TRINITY_DN2853_c0_g1_i5	1136	1014.91	0	0
TRINITY_DN2853_c0_g1_i3	1212	1090.91	0	0
TRINITY_DN2853_c0_g1_i4	1651	1529.91	5	0.13116
TRINITY_DN2853_c0_g1_i6	1570	1448.91	0	0
TRINITY_DN2853_c0_g1_i1	1601	1479.91	0	0
TRINITY_DN2853_c0_g1_i2	1567	1445.91	0	0
TRINITY_DN35038_c0_g2_i1	4098	3976.91	0	0
TRINITY_DN10724_c1_g1_i2	295	179.118	0	0
TRINITY_DN68630_c1_g1_i1	210	106.41	3104.43	1170.83
TRINITY_DN1960_c0_g1_i40	1316	1194.91	0	0
TRINITY_DN1960_c0_g1_i24	1294	1172.91	0	0
TRINITY_DN1920_c0_g1_i6	1249	1127.91	0	0
TRINITY_DN1920_c0_g1_i7	1235	1113.91	0	0
TRINITY_DN1920_c0_g1_i11	936	814.909	0	0
TRINITY_DN1920_c0_g1_i13	939	817.909	0	0
TRINITY_DN1920_c0_g1_i3	804	682.961	0	0
TRINITY_DN1920_c0_g1_i14	1147	1025.91	0	0
TRINITY_DN1920_c0_g1_i4	870	748.961	5.48754	0.294045
TRINITY_DN1920_c0_g1_i12	1161	1039.91	0	0
TRINITY_DN1920_c0_g1_i5	808	686.961	3.23301	0.188874
TRINITY_DN1920_c0_g1_i1	1227	1105.91	5.27946	0.191587
TRINITY_DN16114_c0_g1_i5	856	734.961	0	0
TRINITY_DN16114_c0_g1_i11	606	485.075	0	0
TRINITY_DN16114_c0_g1_i8	1056	934.909	0	0
TRINITY_DN16114_c0_g1_i3	790	668.961	0	0
TRINITY_DN16114_c0_g1_i10	993	871.909	0	0
TRINITY_DN49751_c0_g2_i1	360	241.106	2	0.332903
TRINITY_DN6864_c0_g1_i1	954	832.909	0	0
TRINITY_DN6864_c0_g1_i2	1192	1070.91	4.16041	0.155912
TRINITY_DN24381_c0_g1_i2	1419	1297.91	126.667	3.91665
TRINITY_DN24381_c0_g1_i8	1419	1297.91	113.333	3.50437
TRINITY_DN24381_c0_g1_i9	1110	988.909	0	0
TRINITY_DN57912_c0_g1_i1	210	106.41	8.64334	3.25982
TRINITY_DN23644_c0_g1_i28	373	253.82	0	0
TRINITY_DN14548_c0_g1_i26	2432	2310.91	2	0.0347331
TRINITY_DN14548_c0_g1_i27	2844	2722.91	0	0
TRINITY_DN14548_c0_g1_i11	3221	3099.91	0	0
TRINITY_DN14548_c0_g1_i17	1720	1598.91	0	0
TRINITY_DN14548_c0_g1_i14	1482	1360.91	0	0
TRINITY_DN14548_c0_g1_i2	1606	1484.91	0	0
TRINITY_DN14548_c0_g1_i31	2554	2432.91	0	0
TRINITY_DN14548_c0_g1_i15	2831	2709.91	0	0
TRINITY_DN29047_c0_g2_i2	259	147.123	2.34267	0.63904
TRINITY_DN29047_c0_g2_i1	245	134.907	0	0
TRINITY_DN63528_c0_g1_i1	270	156.728	1.00506	0.257359
TRINITY_DN1413_c1_g1_i5	1749	1627.91	0	0
TRINITY_DN1413_c1_g1_i4	2167	2045.91	6	0.117696
TRINITY_DN1413_c1_g1_i6	996	874.909	0	0
TRINITY_DN19170_c8_g1_i1	206	103.292	0	0
TRINITY_DN7229_c0_g2_i6	1578	1456.91	0	0
TRINITY_DN11109_c0_g2_i2	1338	1216.91	0	0
TRINITY_DN11109_c0_g2_i1	1335	1213.91	0	0
TRINITY_DN18462_c0_g1_i33	5554	5432.91	0	0
TRINITY_DN18462_c0_g1_i12	5629	5507.91	0	0
TRINITY_DN18462_c0_g1_i27	4886	4764.91	0	0
TRINITY_DN18462_c0_g1_i1	4787	4665.91	0	0
TRINITY_DN68288_c0_g1_i2	1044	922.909	7.91819	0.344321
TRINITY_DN68288_c0_g1_i1	898	776.961	0	0
TRINITY_DN68288_c0_g1_i3	1173	1051.91	36.2119	1.38156
TRINITY_DN17653_c0_g2_i7	1279	1157.91	0	0
TRINITY_DN17653_c0_g2_i6	1257	1135.91	5.37508	0.189906
TRINITY_DN17653_c0_g2_i9	1294	1172.91	0	0
TRINITY_DN17653_c0_g2_i14	1297	1175.91	7.62492	0.26023
TRINITY_DN17653_c0_g2_i3	1396	1274.91	0	0
TRINITY_DN17653_c0_g2_i1	1416	1294.91	0	0
TRINITY_DN17653_c0_g2_i8	1120	998.909	0	0
TRINITY_DN17653_c0_g2_i15	1270	1148.91	0	0
TRINITY_DN17653_c0_g2_i4	1290	1168.91	0	0
TRINITY_DN17672_c0_g1_i2	1202	1080.91	0	0
TRINITY_DN17672_c0_g1_i1	1185	1063.91	9	0.339496
TRINITY_DN76481_c0_g1_i1	251	140.031	0	0
TRINITY_DN25878_c0_g1_i1	1756	1634.91	12	0.294567
TRINITY_DN25878_c0_g1_i2	1779	1657.91	1.41432e-06	3.42359e-08
TRINITY_DN3517_c0_g1_i20	1121	999.909	0	0
TRINITY_DN3517_c0_g1_i3	1151	1029.91	0	0
TRINITY_DN3517_c0_g1_i27	1478	1356.91	0	0
TRINITY_DN3517_c0_g1_i22	1844	1722.91	0	0
TRINITY_DN3517_c0_g1_i24	1814	1692.91	0	0
TRINITY_DN3517_c0_g1_i12	1508	1386.91	0	0
TRINITY_DN3517_c0_g1_i11	1612	1490.91	0	0
TRINITY_DN3517_c0_g1_i21	1582	1460.91	0	0
TRINITY_DN58346_c1_g3_i1	257	145.339	0	0
TRINITY_DN58346_c1_g2_i1	229	121.798	0	0
TRINITY_DN58346_c0_g1_i2	400	280.337	0	0
TRINITY_DN58346_c0_g1_i1	400	280.337	0	0
TRINITY_DN58346_c0_g1_i3	400	280.337	0	0
TRINITY_DN58346_c1_g1_i2	467	346.721	0	0
TRINITY_DN58346_c1_g1_i3	481	360.562	0	0
TRINITY_DN58346_c1_g1_i1	467	346.721	0	0
TRINITY_DN58491_c2_g1_i2	517	396.3	0	0
TRINITY_DN75632_c0_g1_i1	235	126.63	0	0
TRINITY_DN92937_c0_g1_i1	262	149.706	0	0
TRINITY_DN48589_c1_g1_i1	366	246.949	2.14377	0.348391
TRINITY_DN99226_c0_g1_i1	213	108.62	2	0.73895
TRINITY_DN23270_c0_g1_i6	1159	1037.91	0	0
TRINITY_DN23270_c0_g1_i2	912	790.961	0	0
TRINITY_DN23270_c0_g1_i5	1051	929.909	0	0
TRINITY_DN40497_c0_g1_i4	3369	3247.91	0	0
TRINITY_DN40497_c0_g1_i1	3378	3256.91	0	0
TRINITY_DN40497_c0_g1_i2	3315	3193.91	0	0
TRINITY_DN40497_c0_g1_i3	3432	3310.91	0	0
TRINITY_DN6687_c0_g1_i2	5640	5518.91	0	0
TRINITY_DN6687_c0_g1_i4	5712	5590.91	0	0
TRINITY_DN6687_c0_g1_i3	2778	2656.91	0	0
TRINITY_DN6687_c0_g1_i7	5409	5287.91	0	0
TRINITY_DN6687_c0_g1_i5	5697	5575.91	0	0
TRINITY_DN6699_c4_g1_i4	292	176.363	0	0
TRINITY_DN6699_c4_g1_i16	343	224.572	0	0
TRINITY_DN22337_c0_g2_i1	5457	5335.91	0	0
TRINITY_DN22337_c0_g2_i5	5457	5335.91	0	0
TRINITY_DN22337_c0_g2_i6	5394	5272.91	0	0
TRINITY_DN22420_c0_g1_i32	1657	1535.91	0	0
TRINITY_DN22420_c0_g1_i5	2160	2038.91	0	0
TRINITY_DN22420_c0_g1_i12	1347	1225.91	0	0
TRINITY_DN22420_c0_g1_i29	1665	1543.91	0	0
TRINITY_DN22420_c0_g1_i18	2146	2024.91	0	0
TRINITY_DN22420_c0_g1_i33	2099	1977.91	0	0
TRINITY_DN29620_c0_g1_i1	590	469.136	6	0.513273
TRINITY_DN13385_c0_g1_i4	241	131.551	0	0
TRINITY_DN13385_c0_g1_i3	474	353.653	0	0
TRINITY_DN13385_c0_g1_i12	371	251.836	14.1509	2.25508
TRINITY_DN97510_c0_g1_i1	269	155.801	4	1.03035
TRINITY_DN4811_c1_g1_i1	202	100.119	0	0
TRINITY_DN19835_c1_g1_i3	2355	2233.91	1	0.0179651
TRINITY_DN19835_c1_g1_i28	3177	3055.91	0	0
TRINITY_DN19835_c1_g1_i15	3164	3042.91	0	0
TRINITY_DN19835_c1_g1_i18	3178	3056.91	0	0
TRINITY_DN19835_c1_g1_i9	3160	3038.91	0	0
TRINITY_DN19835_c1_g1_i6	2387	2265.91	8.82836e-08	1.56363e-09
TRINITY_DN19835_c1_g1_i11	2387	2265.91	8.82836e-08	1.56363e-09
TRINITY_DN11799_c0_g1_i5	845	723.961	20.715	1.14833
TRINITY_DN11799_c0_g1_i7	836	714.961	0	0
TRINITY_DN3087_c0_g1_i23	1019	897.909	0	0
TRINITY_DN3087_c0_g1_i21	1305	1183.91	39.4252	1.33645
TRINITY_DN3087_c0_g1_i14	912	790.961	6753.95	342.688
TRINITY_DN3087_c0_g1_i19	1248	1126.91	286.437	10.2009
TRINITY_DN3087_c0_g1_i16	1182	1060.91	0	0
TRINITY_DN3087_c0_g1_i15	1653	1531.91	132.131	3.46154
TRINITY_DN3087_c0_g1_i5	1180	1058.91	0	0
TRINITY_DN3087_c0_g1_i22	1978	1856.91	0	0
TRINITY_DN3087_c0_g1_i4	1937	1815.91	0.0077799	0.00017194
TRINITY_DN3087_c0_g1_i25	1893	1771.91	211.232	4.78425
TRINITY_DN3087_c0_g1_i18	1887	1765.91	151.673	3.44697
TRINITY_DN3087_c0_g1_i3	1108	986.909	347.068	14.1135
TRINITY_DN529_c1_g1_i19	1342	1220.91	0	0
TRINITY_DN529_c1_g1_i28	1410	1288.91	0	0
TRINITY_DN44370_c2_g1_i1	337	218.816	1.00293	0.183944
TRINITY_DN84248_c0_g1_i1	323	205.339	0	0
TRINITY_DN84302_c0_g1_i1	367	247.901	0	0
TRINITY_DN84302_c1_g1_i1	280	165.505	0	0
TRINITY_DN75287_c1_g1_i1	224	117.632	0	0
TRINITY_DN3379_c0_g1_i4	2706	2584.91	1944.73	30.1933
TRINITY_DN1560_c2_g1_i1	241	131.551	3	0.915217
TRINITY_DN21161_c0_g1_i3	1197	1075.91	0	0
TRINITY_DN21161_c0_g1_i1	4273	4151.91	0	0
TRINITY_DN19436_c0_g2_i1	921	799.961	12	0.602017
TRINITY_DN5552_c0_g1_i3	949	827.909	3	0.145424
TRINITY_DN11307_c0_g1_i1	977	855.909	414.134	19.4182
TRINITY_DN95626_c2_g1_i1	211	107.112	0	0
TRINITY_DN76773_c0_g1_i1	206	103.292	1.03467	0.402006
TRINITY_DN1891_c3_g3_i1	234	125.847	0	0
TRINITY_DN1891_c0_g1_i7	521	400.249	1.80816	0.181303
TRINITY_DN1891_c13_g1_i1	279	164.56	2	0.487756
TRINITY_DN1891_c4_g2_i1	433	312.826	20	2.5658
TRINITY_DN34106_c2_g1_i1	204	101.723	0	0
TRINITY_DN50582_c2_g1_i1	211	107.112	0	0
TRINITY_DN325_c1_g1_i9	1649	1527.91	41.0615	1.07853
TRINITY_DN325_c1_g1_i15	1945	1823.91	169.743	3.73495
TRINITY_DN325_c1_g1_i31	668	547.075	638.205	46.8177
TRINITY_DN15216_c0_g1_i9	2335	2213.91	0	0
TRINITY_DN15216_c0_g1_i13	2397	2275.91	0	0
TRINITY_DN32505_c0_g1_i2	3347	3225.91	0	0
TRINITY_DN32505_c0_g1_i1	3364	3242.91	0	0
TRINITY_DN39783_c0_g1_i3	2307	2185.91	0	0
TRINITY_DN39783_c0_g1_i7	1967	1845.91	0	0
TRINITY_DN39783_c0_g1_i4	2158	2036.91	0	0
TRINITY_DN39783_c0_g1_i2	2116	1994.91	0	0
TRINITY_DN39893_c0_g1_i6	242	132.398	0	0
TRINITY_DN39893_c5_g1_i1	233	125.02	23.1356	7.4267
TRINITY_DN14457_c0_g1_i2	2812	2690.91	0	0
TRINITY_DN14457_c0_g1_i6	2853	2731.91	0	0
TRINITY_DN14457_c0_g1_i1	2825	2703.91	0	0
TRINITY_DN14457_c0_g1_i7	2856	2734.91	0	0
TRINITY_DN14457_c0_g1_i8	2836	2714.91	0	0
TRINITY_DN14457_c0_g1_i3	2840	2718.91	0	0
TRINITY_DN14457_c0_g1_i4	2534	2412.91	0	0
TRINITY_DN14457_c0_g1_i5	2561	2439.91	0	0
TRINITY_DN31701_c0_g1_i3	4308	4186.91	0	0
TRINITY_DN31701_c0_g1_i4	4337	4215.91	0	0
TRINITY_DN81491_c0_g1_i1	225	118.418	1.00016	0.33896
TRINITY_DN29907_c0_g1_i9	2979	2857.91	0	0
TRINITY_DN29907_c0_g1_i12	2817	2695.91	0	0
TRINITY_DN29907_c0_g1_i10	2802	2680.91	0	0
TRINITY_DN29907_c0_g1_i11	2047	1925.91	0	0
TRINITY_DN29941_c1_g2_i2	290	174.512	0	0
TRINITY_DN13625_c1_g1_i12	2020	1898.91	30.188	0.638009
TRINITY_DN13625_c1_g1_i11	1047	925.909	494.021	21.4128
TRINITY_DN55128_c0_g1_i2	1411	1289.91	0	0
TRINITY_DN55128_c0_g1_i1	1362	1240.91	0	0
TRINITY_DN72592_c3_g1_i1	210	106.41	0	0
TRINITY_DN72592_c0_g1_i1	252	140.965	0	0
TRINITY_DN72592_c1_g1_i1	259	147.123	0	0
TRINITY_DN72592_c2_g1_i1	230	122.603	0	0
TRINITY_DN28090_c1_g1_i1	204	101.723	0	0
TRINITY_DN36311_c0_g2_i1	493	372.421	6	0.646566
TRINITY_DN86145_c0_g1_i1	208	104.827	0	0
TRINITY_DN35510_c0_g1_i1	298	181.941	0	0
TRINITY_DN10193_c0_g1_i6	2027	1905.91	0	0
TRINITY_DN10193_c0_g1_i18	2272	2150.91	0	0
TRINITY_DN10193_c0_g1_i33	2430	2308.91	0	0
TRINITY_DN10193_c0_g1_i8	2284	2162.91	0	0
TRINITY_DN10193_c0_g1_i12	2204	2082.91	0	0
TRINITY_DN10193_c0_g1_i17	2442	2320.91	0	0
TRINITY_DN10193_c0_g1_i16	2511	2389.91	0	0
TRINITY_DN10193_c0_g1_i4	2353	2231.91	0	0
TRINITY_DN10193_c0_g1_i7	2365	2243.91	0	0
TRINITY_DN10193_c0_g1_i26	2523	2401.91	0	0
TRINITY_DN94447_c1_g1_i1	394	274.445	16	2.33971
TRINITY_DN17445_c3_g1_i1	203	100.922	1	0.39766
TRINITY_DN43850_c0_g1_i1	335	216.858	3	0.555189
TRINITY_DN34765_c0_g3_i2	3928	3806.91	0	0
TRINITY_DN34765_c0_g3_i1	3958	3836.91	0	0
TRINITY_DN76353_c1_g1_i1	270	156.728	0	0
TRINITY_DN76353_c0_g1_i1	369	249.869	0	0
TRINITY_DN76353_c0_g1_i2	322	204.419	0	0
TRINITY_DN76353_c2_g1_i1	242	132.398	0	0
TRINITY_DN84528_c2_g1_i1	253	141.784	0	0
TRINITY_DN58269_c0_g1_i8	531	410.222	0	0
TRINITY_DN58269_c0_g1_i10	335	216.858	0.255655	0.0473123
TRINITY_DN58269_c0_g1_i2	426	305.906	0	0
TRINITY_DN58269_c0_g1_i6	628	507.075	1.91369	0.151459
TRINITY_DN75579_c4_g1_i1	243	133.199	2300.81	693.23
TRINITY_DN92702_c0_g1_i2	1305	1183.91	0	0
TRINITY_DN92712_c0_g1_i1	213	108.62	0	0
TRINITY_DN24987_c0_g2_i1	442	321.766	1.02813	0.128234
TRINITY_DN15818_c0_g1_i2	2693	2571.91	0	0
TRINITY_DN15818_c0_g1_i7	2838	2716.91	0	0
TRINITY_DN15911_c0_g1_i42	1585	1463.91	0	0
TRINITY_DN15911_c0_g1_i30	1556	1434.91	0	0
TRINITY_DN15911_c0_g1_i45	1515	1393.91	0	0
TRINITY_DN15911_c0_g1_i32	1614	1492.91	0	0
TRINITY_DN15911_c0_g1_i46	1575	1453.91	0	0
TRINITY_DN15911_c0_g1_i37	1517	1395.91	0	0
TRINITY_DN15961_c0_g1_i2	291	175.397	1	0.228809
TRINITY_DN99071_c1_g1_i1	206	103.292	0	0
TRINITY_DN74793_c0_g1_i1	207	104.015	0	0
TRINITY_DN74711_c2_g1_i1	235	126.63	2.02044	0.640333
TRINITY_DN74711_c1_g1_i1	365	245.949	0	0
TRINITY_DN8476_c3_g1_i10	3509	3387.91	0	0
TRINITY_DN8476_c3_g1_i7	3525	3403.91	0	0
TRINITY_DN56694_c0_g1_i1	296	180.071	0	0
TRINITY_DN30411_c0_g1_i1	490	369.421	0	0
TRINITY_DN30512_c0_g1_i2	1106	984.909	34134.8	1390.91
TRINITY_DN118922_c0_g1_i1	229	121.798	0	0
TRINITY_DN111645_c0_g1_i1	222	115.894	0	0
TRINITY_DN104716_c0_g1_i1	256	144.485	0	0
TRINITY_DN118023_c0_g1_i1	221	115.064	9	3.13906
TRINITY_DN116396_c0_g1_i1	311	194.013	3	0.620563
TRINITY_DN104890_c0_g1_i1	286	170.897	3	0.704502
TRINITY_DN109765_c0_g1_i1	228	121.068	0	0
TRINITY_DN110917_c0_g1_i1	219	113.505	0	0
TRINITY_DN103040_c0_g1_i1	212	107.859	7	2.60457
TRINITY_DN113168_c0_g1_i1	589	468.136	354	30.3478
