target_id	length	eff_length	est_counts	tpm
TRINITY_DN51669_c1_g1_i1	238	127.012	35.1654	13.0353
TRINITY_DN51669_c2_g1_i1	312	194.058	57.0562	13.8427
TRINITY_DN16271_c2_g1_i1	1989	1865.59	0	0
TRINITY_DN16271_c2_g1_i8	1666	1542.59	0	0
TRINITY_DN16271_c2_g1_i12	959	835.593	0	0
TRINITY_DN6024_c0_g1_i15	820	696.802	0	0
TRINITY_DN6024_c0_g1_i2	817	693.802	3	0.203579
TRINITY_DN6024_c0_g1_i25	1169	1045.59	0	0
TRINITY_DN6024_c0_g1_i5	885	761.648	0	0
TRINITY_DN6056_c0_g1_i1	1501	1377.59	0	0
TRINITY_DN6056_c0_g1_i6	1405	1281.59	0	0
TRINITY_DN6056_c0_g1_i4	1332	1208.59	1.96178	0.0764219
TRINITY_DN6056_c0_g1_i3	1442	1318.59	0	0
TRINITY_DN6056_c0_g1_i2	1391	1267.59	0	0
TRINITY_DN6056_c0_g1_i5	1301	1177.59	6.03822	0.241413
TRINITY_DN6062_c0_g1_i11	2137	2013.59	3	0.0701451
TRINITY_DN6062_c0_g1_i9	2233	2109.59	0	0
TRINITY_DN6062_c0_g1_i6	1978	1854.59	0	0
TRINITY_DN6062_c0_g1_i13	1951	1827.59	0	0
TRINITY_DN99773_c0_g1_i1	207	102.007	0	0
TRINITY_DN32789_c0_g1_i1	271	155.924	0	0
TRINITY_DN811_c2_g1_i2	3026	2902.59	0.999172	0.016207
TRINITY_DN811_c2_g1_i1	3050	2926.59	4.19168e-05	6.74332e-07
TRINITY_DN811_c2_g1_i8	3043	2919.59	0.000785901	1.26734e-05
TRINITY_DN811_c2_g1_i9	3170	3046.59	0	0
TRINITY_DN5126_c4_g1_i1	271	155.924	5.69168	1.7186
TRINITY_DN5111_c0_g1_i54	3098	2974.59	0	0
TRINITY_DN5111_c0_g1_i18	3046	2922.59	0.0674449	0.0010865
TRINITY_DN5111_c0_g1_i13	3058	2934.59	0.000447502	7.17951e-06
TRINITY_DN5111_c0_g1_i60	1606	1482.59	0	0
TRINITY_DN5111_c0_g1_i64	3065	2941.59	2.42278e-05	3.87775e-07
TRINITY_DN5111_c0_g1_i55	3038	2914.59	1.93208	0.0312101
TRINITY_DN5111_c0_g1_i50	3078	2954.59	1.09712e-07	1.74825e-09
TRINITY_DN91555_c1_g1_i1	214	107.369	0	0
TRINITY_DN38210_c0_g1_i2	584	461.601	7595.79	774.735
TRINITY_DN55481_c0_g1_i1	366	246.319	37	7.07215
TRINITY_DN53953_c0_g1_i1	408	287.434	0	0
TRINITY_DN27668_c0_g1_i9	1083	959.593	0	0
TRINITY_DN27668_c0_g1_i8	1042	918.593	0	0
TRINITY_DN27668_c0_g1_i2	1209	1085.59	0	0
TRINITY_DN27668_c0_g1_i5	1031	907.593	0	0
TRINITY_DN4547_c0_g1_i20	2327	2203.59	0.0109101	0.000233101
TRINITY_DN4547_c0_g1_i58	1277	1153.59	0	0
TRINITY_DN4547_c0_g1_i42	2316	2192.59	4.98909	0.10713
TRINITY_DN4547_c0_g1_i14	1862	1738.59	0	0
TRINITY_DN4547_c0_g1_i8	2186	2062.59	0	0
TRINITY_DN4547_c0_g1_i45	972	848.593	1	0.0554815
TRINITY_DN4547_c0_g1_i6	2011	1887.59	0	0
TRINITY_DN4547_c0_g1_i17	983	859.593	1.42444e-07	7.80189e-09
TRINITY_DN4547_c0_g1_i24	1115	991.593	0	0
TRINITY_DN4547_c0_g1_i9	1120	996.593	0	0
TRINITY_DN4547_c0_g1_i21	2175	2051.59	0	0
TRINITY_DN4547_c0_g1_i27	1274	1150.59	0	0
TRINITY_DN4547_c0_g1_i32	1285	1161.59	0	0
TRINITY_DN4547_c0_g1_i4	1048	924.593	0	0
TRINITY_DN4547_c0_g1_i49	1459	1335.59	0	0
TRINITY_DN2769_c0_g3_i1	2398	2274.59	463.658	9.59715
TRINITY_DN84820_c0_g1_i1	258	144.261	0	0
TRINITY_DN75896_c1_g1_i1	257	143.354	0	0
TRINITY_DN41446_c0_g1_i1	219	111.416	0	0
TRINITY_DN6798_c0_g1_i28	5106	4982.59	0	0
TRINITY_DN6798_c0_g1_i48	5186	5062.59	0	0
TRINITY_DN6798_c0_g1_i58	5529	5405.59	0	0
TRINITY_DN6798_c0_g1_i44	4283	4159.59	4	0.0452748
TRINITY_DN91140_c0_g1_i1	227	117.949	0	0
TRINITY_DN91281_c0_g1_i1	238	127.012	0	0
TRINITY_DN289_c2_g1_i1	1720	1596.59	446.107	13.155
TRINITY_DN289_c2_g1_i2	1652	1528.59	75533.7	2326.46
TRINITY_DN14369_c0_g1_i7	1246	1122.59	0	0
TRINITY_DN14369_c0_g1_i8	1165	1041.59	0	0
TRINITY_DN14369_c0_g1_i6	1350	1226.59	0	0
TRINITY_DN22542_c13_g1_i1	1681	1557.59	59542.5	1799.78
TRINITY_DN29807_c0_g1_i1	248	135.317	15	5.219
TRINITY_DN13527_c0_g1_i2	239	127.899	0	0
TRINITY_DN12751_c0_g1_i1	1637	1513.59	0	0
TRINITY_DN12702_c1_g1_i1	1328	1204.59	37.6099	1.46997
TRINITY_DN12746_c0_g1_i3	793	669.802	0	0
TRINITY_DN12746_c0_g1_i1	1271	1147.59	0	0
TRINITY_DN3187_c0_g1_i2	2386	2262.59	0	0
TRINITY_DN61759_c0_g1_i1	262	147.758	0	0
TRINITY_DN8016_c0_g1_i15	1249	1125.59	0	0
TRINITY_DN8016_c0_g1_i12	2563	2439.59	0	0
TRINITY_DN8079_c0_g1_i4	2091	1967.59	0	0
TRINITY_DN77012_c0_g1_i1	204	99.6397	1.03788	0.490415
TRINITY_DN52752_c0_g1_i1	272	156.813	6	1.80143
TRINITY_DN17314_c0_g2_i1	212	105.816	8.91808	3.96795
TRINITY_DN84405_c0_g1_i1	789	665.802	0	0
TRINITY_DN48218_c19_g1_i1	210	104.379	3.8815	1.75079
TRINITY_DN48218_c0_g1_i29	341	221.974	103.386	21.9284
TRINITY_DN48218_c0_g1_i34	296	179.096	0	0
TRINITY_DN48218_c0_g1_i2	339	220.035	0	0
TRINITY_DN48218_c0_g1_i25	352	232.751	0	0
TRINITY_DN48218_c0_g1_i27	591	468.569	16818.4	1689.89
TRINITY_DN48218_c0_g1_i21	357	237.588	0	0
TRINITY_DN48218_c0_g1_i17	702	579.064	0	0
TRINITY_DN48218_c0_g1_i14	339	220.035	7.26838	1.55522
TRINITY_DN48218_c0_g1_i12	274	158.734	0	0
TRINITY_DN48218_c0_g1_i33	702	579.064	7.58673	0.616845
TRINITY_DN48218_c0_g1_i22	441	319.872	15.9863	2.35298
TRINITY_DN48218_c0_g1_i7	732	609.022	0.760304	0.0587763
TRINITY_DN48218_c0_g1_i19	385	264.909	0	0
TRINITY_DN48218_c0_g1_i31	457	335.736	0	0
TRINITY_DN48218_c0_g1_i10	732	609.022	0.804466	0.0621903
TRINITY_DN48218_c0_g1_i32	591	468.569	0	0
TRINITY_DN48218_c0_g1_i3	331	212.306	0	0
TRINITY_DN91991_c0_g1_i1	230	120.285	0	0
TRINITY_DN9233_c0_g1_i16	6127	6003.59	0	0
TRINITY_DN9233_c0_g1_i20	6272	6148.59	0	0
TRINITY_DN9233_c0_g1_i3	6547	6423.59	0	0
TRINITY_DN98124_c0_g1_i1	363	243.37	45	8.70547
TRINITY_DN73834_c3_g1_i1	203	98.8483	2.03508	0.969303
TRINITY_DN55715_c1_g1_i1	233	122.782	0	0
TRINITY_DN13101_c0_g1_i1	1749	1625.59	0	0
TRINITY_DN13101_c0_g1_i6	1735	1611.59	0	0
TRINITY_DN13101_c0_g1_i2	1752	1628.59	0	0
TRINITY_DN13101_c0_g1_i5	1740	1616.59	0	0
TRINITY_DN36882_c2_g1_i1	223	114.583	0	0
TRINITY_DN36882_c0_g1_i1	224	115.462	10.4404	4.2572
TRINITY_DN78466_c1_g1_i1	253	139.721	0	0
TRINITY_DN53076_c11_g1_i1	1129	1005.59	1	0.0468194
TRINITY_DN10621_c0_g1_i1	2473	2349.59	0	0
TRINITY_DN2853_c0_g1_i5	1136	1012.59	0	0
TRINITY_DN2853_c0_g1_i3	1212	1088.59	0	0
TRINITY_DN2853_c0_g1_i4	1651	1527.59	0	0
TRINITY_DN2853_c0_g1_i6	1570	1446.59	0.29213	0.00950774
TRINITY_DN2853_c0_g1_i1	1601	1477.59	0	0
TRINITY_DN2853_c0_g1_i2	1567	1443.59	3.70787	0.120928
TRINITY_DN35038_c0_g2_i1	4098	3974.59	0	0
TRINITY_DN10724_c1_g1_i2	295	178.146	0	0
TRINITY_DN68630_c1_g1_i1	210	104.379	2651.76	1196.1
TRINITY_DN1960_c0_g1_i40	1316	1192.59	0	0
TRINITY_DN1960_c0_g1_i24	1294	1170.59	1.99618	0.0802861
TRINITY_DN1920_c0_g1_i6	1249	1125.59	0	0
TRINITY_DN1920_c0_g1_i7	1235	1111.59	0	0
TRINITY_DN1920_c0_g1_i11	936	812.593	0	0
TRINITY_DN1920_c0_g1_i13	939	815.593	0	0
TRINITY_DN1920_c0_g1_i3	804	680.802	3.99693	0.276409
TRINITY_DN1920_c0_g1_i14	1147	1023.59	0	0
TRINITY_DN1920_c0_g1_i4	870	746.752	0	0
TRINITY_DN1920_c0_g1_i12	1161	1037.59	0	0
TRINITY_DN1920_c0_g1_i5	808	684.802	0.00307348	0.000211306
TRINITY_DN1920_c0_g1_i1	1227	1103.59	0	0
TRINITY_DN16114_c0_g1_i5	856	732.802	0	0
TRINITY_DN16114_c0_g1_i11	606	483.503	0	0
TRINITY_DN16114_c0_g1_i8	1056	932.593	0	0
TRINITY_DN16114_c0_g1_i3	790	666.802	0	0
TRINITY_DN16114_c0_g1_i10	993	869.593	0	0
TRINITY_DN49751_c0_g2_i1	360	240.421	0	0
TRINITY_DN6864_c0_g1_i1	954	830.593	1.52221	0.0862846
TRINITY_DN6864_c0_g1_i2	1192	1068.59	0	0
TRINITY_DN24381_c0_g1_i2	1419	1295.59	186	6.75915
TRINITY_DN24381_c0_g1_i8	1419	1295.59	186	6.75915
TRINITY_DN24381_c0_g1_i9	1110	986.593	0	0
TRINITY_DN57912_c0_g1_i1	210	104.379	4.78426	2.15798
TRINITY_DN23644_c0_g1_i28	373	253.197	0	0
TRINITY_DN14548_c0_g1_i26	2432	2308.59	0	0
TRINITY_DN14548_c0_g1_i27	2844	2720.59	0	0
TRINITY_DN14548_c0_g1_i11	3221	3097.59	0	0
TRINITY_DN14548_c0_g1_i17	1720	1596.59	0	0
TRINITY_DN14548_c0_g1_i14	1482	1358.59	0	0
TRINITY_DN14548_c0_g1_i2	1606	1482.59	0	0
TRINITY_DN14548_c0_g1_i31	2554	2430.59	0	0
TRINITY_DN14548_c0_g1_i15	2831	2707.59	0	0
TRINITY_DN29047_c0_g2_i2	259	145.146	0	0
TRINITY_DN29047_c0_g2_i1	245	132.735	4	1.4188
TRINITY_DN63528_c0_g1_i1	270	155.046	3.0192	0.91681
TRINITY_DN1413_c1_g1_i5	1749	1625.59	0	0
TRINITY_DN1413_c1_g1_i4	2167	2043.59	0	0
TRINITY_DN1413_c1_g1_i6	996	872.593	2	0.107911
TRINITY_DN19170_c8_g1_i1	206	101.211	2.00127	0.930946
TRINITY_DN7229_c0_g2_i6	1578	1454.59	0	0
TRINITY_DN11109_c0_g2_i2	1338	1214.59	0	0
TRINITY_DN11109_c0_g2_i1	1335	1211.59	0	0
TRINITY_DN18462_c0_g1_i33	5554	5430.59	0	0
TRINITY_DN18462_c0_g1_i12	5629	5505.59	0	0
TRINITY_DN18462_c0_g1_i27	4886	4762.59	0	0
TRINITY_DN18462_c0_g1_i1	4787	4663.59	0	0
TRINITY_DN68288_c0_g1_i2	1044	920.593	16.9796	0.868374
TRINITY_DN68288_c0_g1_i1	898	774.648	0	0
TRINITY_DN68288_c0_g1_i3	1173	1049.59	30.2428	1.35659
TRINITY_DN17653_c0_g2_i7	1279	1155.59	0	0
TRINITY_DN17653_c0_g2_i6	1257	1133.59	2.79836	0.116224
TRINITY_DN17653_c0_g2_i9	1294	1170.59	0	0
TRINITY_DN17653_c0_g2_i14	1297	1173.59	7.91023	0.317336
TRINITY_DN17653_c0_g2_i3	1396	1272.59	0	0
TRINITY_DN17653_c0_g2_i1	1416	1292.59	0	0
TRINITY_DN17653_c0_g2_i8	1120	996.593	5.2914	0.249977
TRINITY_DN17653_c0_g2_i15	1270	1146.59	0	0
TRINITY_DN17653_c0_g2_i4	1290	1166.59	0	0
TRINITY_DN17672_c0_g1_i2	1202	1078.59	0	0
TRINITY_DN17672_c0_g1_i1	1185	1061.59	0	0
TRINITY_DN76481_c0_g1_i1	251	137.911	0	0
TRINITY_DN25878_c0_g1_i1	1756	1632.59	1	0.0288383
TRINITY_DN25878_c0_g1_i2	1779	1655.59	3.65933e-08	1.04063e-09
TRINITY_DN3517_c0_g1_i20	1121	997.593	0	0
TRINITY_DN3517_c0_g1_i3	1151	1027.59	0	0
TRINITY_DN3517_c0_g1_i27	1478	1354.59	0	0
TRINITY_DN3517_c0_g1_i22	1844	1720.59	0	0
TRINITY_DN3517_c0_g1_i24	1814	1690.59	0	0
TRINITY_DN3517_c0_g1_i12	1508	1384.59	0	0
TRINITY_DN3517_c0_g1_i11	1612	1488.59	0	0
TRINITY_DN3517_c0_g1_i21	1582	1458.59	5	0.161393
TRINITY_DN58346_c1_g3_i1	257	143.354	0	0
TRINITY_DN58346_c1_g2_i1	229	119.445	0	0
TRINITY_DN58346_c0_g1_i2	400	279.532	0	0
TRINITY_DN58346_c0_g1_i1	400	279.532	0	0
TRINITY_DN58346_c0_g1_i3	400	279.532	0	0
TRINITY_DN58346_c1_g1_i2	467	345.547	0	0
TRINITY_DN58346_c1_g1_i3	481	359.45	0	0
TRINITY_DN58346_c1_g1_i1	467	345.547	0	0
TRINITY_DN58491_c2_g1_i2	517	395.189	5	0.595679
TRINITY_DN75632_c0_g1_i1	235	124.408	2.05299	0.776937
TRINITY_DN92937_c0_g1_i1	262	147.758	0	0
TRINITY_DN48589_c1_g1_i1	366	246.319	0	0
TRINITY_DN99226_c0_g1_i1	213	106.597	4	1.76669
TRINITY_DN23270_c0_g1_i6	1159	1035.59	0	0
TRINITY_DN23270_c0_g1_i2	912	788.648	0	0
TRINITY_DN23270_c0_g1_i5	1051	927.593	0	0
TRINITY_DN40497_c0_g1_i4	3369	3245.59	0	0
TRINITY_DN40497_c0_g1_i1	3378	3254.59	0	0
TRINITY_DN40497_c0_g1_i2	3315	3191.59	0	0
TRINITY_DN40497_c0_g1_i3	3432	3308.59	0	0
TRINITY_DN6687_c0_g1_i2	5640	5516.59	0	0
TRINITY_DN6687_c0_g1_i4	5712	5588.59	0	0
TRINITY_DN6687_c0_g1_i3	2778	2654.59	0	0
TRINITY_DN6687_c0_g1_i7	5409	5285.59	0	0
TRINITY_DN6687_c0_g1_i5	5697	5573.59	0	0
TRINITY_DN6699_c4_g1_i4	292	175.271	0	0
TRINITY_DN6699_c4_g1_i16	343	223.927	0	0
TRINITY_DN22337_c0_g2_i1	5457	5333.59	0	0
TRINITY_DN22337_c0_g2_i5	5457	5333.59	0	0
TRINITY_DN22337_c0_g2_i6	5394	5270.59	0	0
TRINITY_DN22420_c0_g1_i32	1657	1533.59	0	0
TRINITY_DN22420_c0_g1_i5	2160	2036.59	0	0
TRINITY_DN22420_c0_g1_i12	1347	1223.59	0	0
TRINITY_DN22420_c0_g1_i29	1665	1541.59	0	0
TRINITY_DN22420_c0_g1_i18	2146	2022.59	0	0
TRINITY_DN22420_c0_g1_i33	2099	1975.59	0	0
TRINITY_DN29620_c0_g1_i1	590	467.569	0	0
TRINITY_DN13385_c0_g1_i4	241	129.626	10.9674	3.98345
TRINITY_DN13385_c0_g1_i3	474	352.475	0	0
TRINITY_DN13385_c0_g1_i12	371	251.232	24.4766	4.58694
TRINITY_DN97510_c0_g1_i1	269	154.079	2	0.61113
TRINITY_DN4811_c1_g1_i1	202	98.0633	5.31653	2.55252
TRINITY_DN19835_c1_g1_i3	2355	2231.59	1	0.0210976
TRINITY_DN19835_c1_g1_i28	3177	3053.59	0	0
TRINITY_DN19835_c1_g1_i15	3164	3040.59	0	0
TRINITY_DN19835_c1_g1_i18	3178	3054.59	0	0
TRINITY_DN19835_c1_g1_i9	3160	3036.59	0	0
TRINITY_DN19835_c1_g1_i6	2387	2263.59	2.70132e-08	5.61857e-10
TRINITY_DN19835_c1_g1_i11	2387	2263.59	2.70132e-08	5.61857e-10
TRINITY_DN11799_c0_g1_i5	845	721.802	5.20805	0.339707
TRINITY_DN11799_c0_g1_i7	836	712.802	5.35008	0.353377
TRINITY_DN3087_c0_g1_i23	1019	895.593	0	0
TRINITY_DN3087_c0_g1_i21	1305	1181.59	26.6182	1.06062
TRINITY_DN3087_c0_g1_i14	912	788.648	4442.64	265.22
TRINITY_DN3087_c0_g1_i19	1248	1124.59	37.1191	1.554
TRINITY_DN3087_c0_g1_i16	1182	1058.59	0	0
TRINITY_DN3087_c0_g1_i15	1653	1529.59	69.2243	2.13074
TRINITY_DN3087_c0_g1_i5	1180	1056.59	0	0
TRINITY_DN3087_c0_g1_i22	1978	1854.59	6.88355	0.174748
TRINITY_DN3087_c0_g1_i4	1937	1813.59	41.2193	1.07006
TRINITY_DN3087_c0_g1_i25	1893	1769.59	30.3857	0.808432
TRINITY_DN3087_c0_g1_i18	1887	1763.59	58.7568	1.56858
TRINITY_DN3087_c0_g1_i3	1108	984.593	170.153	8.13636
TRINITY_DN529_c1_g1_i19	1342	1218.59	0	0
TRINITY_DN529_c1_g1_i28	1410	1286.59	0	0
TRINITY_DN44370_c2_g1_i1	337	218.081	0	0
TRINITY_DN84248_c0_g1_i1	323	204.597	0	0
TRINITY_DN84302_c0_g1_i1	367	247.319	0	0
TRINITY_DN84302_c1_g1_i1	280	164.195	1.00577	0.288394
TRINITY_DN75287_c1_g1_i1	224	115.462	0	0
TRINITY_DN3379_c0_g1_i4	2706	2582.59	4008.87	73.0826
TRINITY_DN1560_c2_g1_i1	241	129.626	3.31564	1.20427
TRINITY_DN21161_c0_g1_i3	1197	1073.59	22.1827	0.972798
TRINITY_DN21161_c0_g1_i1	4273	4149.59	0	0
TRINITY_DN19436_c0_g2_i1	921	797.648	0	0
TRINITY_DN5552_c0_g1_i3	949	825.593	0	0
TRINITY_DN11307_c0_g1_i1	977	853.593	873.376	48.1724
TRINITY_DN95626_c2_g1_i1	211	105.018	0	0
TRINITY_DN76773_c0_g1_i1	206	101.211	0	0
TRINITY_DN1891_c3_g3_i1	234	123.618	1	0.380859
TRINITY_DN1891_c0_g1_i7	521	399.134	0	0
TRINITY_DN1891_c13_g1_i1	279	163.288	1	0.288333
TRINITY_DN1891_c4_g2_i1	433	311.916	23	3.47166
TRINITY_DN34106_c2_g1_i1	204	99.6397	0	0
TRINITY_DN50582_c2_g1_i1	211	105.018	0	0
TRINITY_DN325_c1_g1_i9	1649	1525.59	413.184	12.7512
TRINITY_DN325_c1_g1_i15	1945	1821.59	294.015	7.59917
TRINITY_DN325_c1_g1_i31	668	545.221	1370.25	118.325
TRINITY_DN15216_c0_g1_i9	2335	2211.59	0	0
TRINITY_DN15216_c0_g1_i13	2397	2273.59	0	0
TRINITY_DN32505_c0_g1_i2	3347	3223.59	0	0
TRINITY_DN32505_c0_g1_i1	3364	3240.59	0	0
TRINITY_DN39783_c0_g1_i3	2307	2183.59	0	0
TRINITY_DN39783_c0_g1_i7	1967	1843.59	0	0
TRINITY_DN39783_c0_g1_i4	2158	2034.59	0	0
TRINITY_DN39783_c0_g1_i2	2116	1992.59	0	0
TRINITY_DN39893_c0_g1_i6	242	130.493	0	0
TRINITY_DN39893_c5_g1_i1	233	122.782	2.41167	0.924764
TRINITY_DN14457_c0_g1_i2	2812	2688.59	0	0
TRINITY_DN14457_c0_g1_i6	2853	2729.59	0	0
TRINITY_DN14457_c0_g1_i1	2825	2701.59	0	0
TRINITY_DN14457_c0_g1_i7	2856	2732.59	0	0
TRINITY_DN14457_c0_g1_i8	2836	2712.59	0	0
TRINITY_DN14457_c0_g1_i3	2840	2716.59	0	0
TRINITY_DN14457_c0_g1_i4	2534	2410.59	0.999999	0.0195309
TRINITY_DN14457_c0_g1_i5	2561	2437.59	1.19989e-06	2.31754e-08
TRINITY_DN31701_c0_g1_i3	4308	4184.59	0	0
TRINITY_DN31701_c0_g1_i4	4337	4213.59	0	0
TRINITY_DN81491_c0_g1_i1	225	116.228	0	0
TRINITY_DN29907_c0_g1_i9	2979	2855.59	0	0
TRINITY_DN29907_c0_g1_i12	2817	2693.59	0	0
TRINITY_DN29907_c0_g1_i10	2802	2678.59	0	0
TRINITY_DN29907_c0_g1_i11	2047	1923.59	0	0
TRINITY_DN29941_c1_g2_i2	290	173.381	0	0
TRINITY_DN13625_c1_g1_i12	2020	1896.59	8.06838	0.20029
TRINITY_DN13625_c1_g1_i11	1047	923.593	694.817	35.4191
TRINITY_DN55128_c0_g1_i2	1411	1287.59	0	0
TRINITY_DN55128_c0_g1_i1	1362	1238.59	0	0
TRINITY_DN72592_c3_g1_i1	210	104.379	0	0
TRINITY_DN72592_c0_g1_i1	252	138.802	0	0
TRINITY_DN72592_c1_g1_i1	259	145.146	0	0
TRINITY_DN72592_c2_g1_i1	230	120.285	0	0
TRINITY_DN28090_c1_g1_i1	204	99.6397	0	0
TRINITY_DN36311_c0_g2_i1	493	371.375	16	2.02841
TRINITY_DN86145_c0_g1_i1	208	102.77	0	0
TRINITY_DN35510_c0_g1_i1	298	180.918	0	0
TRINITY_DN10193_c0_g1_i6	2027	1903.59	0	0
TRINITY_DN10193_c0_g1_i18	2272	2148.59	0	0
TRINITY_DN10193_c0_g1_i33	2430	2306.59	0	0
TRINITY_DN10193_c0_g1_i8	2284	2160.59	0	0
TRINITY_DN10193_c0_g1_i12	2204	2080.59	0	0
TRINITY_DN10193_c0_g1_i17	2442	2318.59	0	0
TRINITY_DN10193_c0_g1_i16	2511	2387.59	0	0
TRINITY_DN10193_c0_g1_i4	2353	2229.59	0	0
TRINITY_DN10193_c0_g1_i7	2365	2241.59	0	0
TRINITY_DN10193_c0_g1_i26	2523	2399.59	0	0
TRINITY_DN94447_c1_g1_i1	394	273.609	24	4.1298
TRINITY_DN17445_c3_g1_i1	203	98.8483	2.38426	1.13562
TRINITY_DN43850_c0_g1_i1	335	216.142	268	58.3772
TRINITY_DN34765_c0_g3_i2	3928	3804.59	0	0
TRINITY_DN34765_c0_g3_i1	3958	3834.59	0	0
TRINITY_DN76353_c1_g1_i1	270	155.046	0	0
TRINITY_DN76353_c0_g1_i1	369	249.284	0	0
TRINITY_DN76353_c0_g1_i2	322	203.64	0	0
TRINITY_DN76353_c2_g1_i1	242	130.493	0	0
TRINITY_DN84528_c2_g1_i1	253	139.721	0	0
TRINITY_DN58269_c0_g1_i8	531	409.022	0	0
TRINITY_DN58269_c0_g1_i10	335	216.142	0	0
TRINITY_DN58269_c0_g1_i2	426	305.045	5.73411	0.885014
TRINITY_DN58269_c0_g1_i6	628	505.368	2.94883	0.27472
TRINITY_DN75579_c4_g1_i1	243	131.311	5803.33	2080.76
TRINITY_DN92702_c0_g1_i2	1305	1181.59	0	0
TRINITY_DN92712_c0_g1_i1	213	106.597	0	0
TRINITY_DN24987_c0_g2_i1	442	320.872	0	0
TRINITY_DN15818_c0_g1_i2	2693	2569.59	0	0
TRINITY_DN15818_c0_g1_i7	2838	2714.59	0	0
TRINITY_DN15911_c0_g1_i42	1585	1461.59	0	0
TRINITY_DN15911_c0_g1_i30	1556	1432.59	0	0
TRINITY_DN15911_c0_g1_i45	1515	1391.59	0	0
TRINITY_DN15911_c0_g1_i32	1614	1490.59	0	0
TRINITY_DN15911_c0_g1_i46	1575	1451.59	0	0
TRINITY_DN15911_c0_g1_i37	1517	1393.59	0	0
TRINITY_DN15961_c0_g1_i2	291	174.308	0	0
TRINITY_DN99071_c1_g1_i1	206	101.211	0	0
TRINITY_DN74793_c0_g1_i1	207	102.007	4.75522	2.19477
TRINITY_DN74711_c2_g1_i1	235	124.408	2.02296	0.76557
TRINITY_DN74711_c1_g1_i1	365	245.37	3.05039	0.585303
TRINITY_DN8476_c3_g1_i10	3509	3385.59	4.98446	0.0693156
TRINITY_DN8476_c3_g1_i7	3525	3401.59	0.0155365	0.00021504
TRINITY_DN56694_c0_g1_i1	296	179.096	0	0
TRINITY_DN30411_c0_g1_i1	490	368.4	0	0
TRINITY_DN30512_c0_g1_i2	1106	982.593	18149	869.614
TRINITY_DN118922_c0_g1_i1	229	119.445	2	0.788331
TRINITY_DN111645_c0_g1_i1	222	113.805	0	0
TRINITY_DN104716_c0_g1_i1	256	142.457	0	0
TRINITY_DN118023_c0_g1_i1	221	113.095	13	5.41187
TRINITY_DN116396_c0_g1_i1	311	193.207	5	1.21841
TRINITY_DN104890_c0_g1_i1	286	169.709	7	1.94196
TRINITY_DN109765_c0_g1_i1	228	118.72	0	0
TRINITY_DN110917_c0_g1_i1	219	111.416	0	0
TRINITY_DN103040_c0_g1_i1	212	105.816	5	2.22467
